SMTSD	MacrophageSum.CIB_Abs
Skin - Not Sun Exposed (Suprapubic)	0.314591598408829
Adipose - Visceral (Omentum)	0.112471434464149
Prostate	0.590980094806637
Breast - Mammary Tissue	0.512957460780797
Testis	0.0434261930094236
Muscle - Skeletal	0.0175661857116349
Adipose - Subcutaneous	0.232431985492305
Skin - Sun Exposed (Lower leg)	0.147585482685878
Nerve - Tibial	0.457783390493645
Artery - Tibial	0.112484811359492
Whole Blood	0.00887014137055315
Skin - Sun Exposed (Lower leg)	0.682510635932612
Adipose - Subcutaneous	0.753492567200609
Muscle - Skeletal	0.252468680481347
Nerve - Tibial	0.957099470324893
Thyroid	0.221974765785951
Colon - Transverse	0.195556339974456
Vagina	0.248627205148253
Brain - Cerebellum	0.0520395414015005
Brain - Cortex	0.126390664113595
Whole Blood	0.40940195278118
Brain - Caudate (basal ganglia)	0.0583132269098131
Thyroid	0.445022707842306
Lung	1.65733650707026
Skin - Not Sun Exposed (Suprapubic)	0.147958978620682
Artery - Aorta	0.28480586916785
Heart - Left Ventricle	0.230868068328187
Heart - Atrial Appendage	0.217768963742027
Esophagus - Muscularis	0.226818937564497
Esophagus - Mucosa	0.0152318506393166
Liver	0.164489296779253
Breast - Mammary Tissue	0.493627154385096
Colon - Transverse	0.304406912222965
Prostate	0.219244428797436
Testis	0.0816555195486214
Colon - Sigmoid	0.246432378204381
Minor Salivary Gland	0.271746366555306
Muscle - Skeletal	0.0794150534864829
Adipose - Subcutaneous	0.94539164360675
Skin - Sun Exposed (Lower leg)	0.262018026532866
Artery - Tibial	0.934697729165617
Pituitary	0.193567057164641
Brain - Hippocampus	0.119349150243642
Brain - Substantia nigra	0.252073992687782
Brain - Anterior cingulate cortex (BA24)	0.0969179805493393
Brain - Caudate (basal ganglia)	0.0276358708355641
Skin - Sun Exposed (Lower leg)	0.122010659547353
Adipose - Subcutaneous	2.26968954597169
Muscle - Skeletal	0.0745925183984034
Whole Blood	0.158086203860864
Adipose - Subcutaneous	1.75674621770834
Skin - Sun Exposed (Lower leg)	0.208455379676099
Muscle - Skeletal	0.0400956281737108
Nerve - Tibial	0.683970758433334
Artery - Tibial	0.255530599106279
Thyroid	0.433497676000408
Lung	1.71474383116351
Artery - Aorta	0.36190266613268
Heart - Atrial Appendage	0.112767578314798
Artery - Coronary	0.281692285712333
Esophagus - Muscularis	0.10257755636667
Esophagus - Gastroesophageal Junction	0.0375519922403563
Skin - Not Sun Exposed (Suprapubic)	0.244258158397931
Whole Blood	0.194937351160341
Spleen	1.01635183110935
Thyroid	0.132113117953901
Stomach	0.406382109284567
Pancreas	0.148902329197947
Esophagus - Mucosa	0.459761114804925
Esophagus - Muscularis	0.308716637748476
Vagina	0.224484024824274
Esophagus - Gastroesophageal Junction	0.356817166562502
Ovary	0.339505698245429
Skin - Not Sun Exposed (Suprapubic)	0.399687724942942
Adipose - Visceral (Omentum)	0.135081832564226
Colon - Sigmoid	0.762633612584556
Colon - Transverse	0.487677283480019
Small Intestine - Terminal Ileum	0.318348697985997
Skin - Sun Exposed (Lower leg)	0.244822750182943
Muscle - Skeletal	0.0740278239133629
Artery - Tibial	0.116720509079305
Nerve - Tibial	0.747525281165508
Whole Blood	0.0102784193734612
Brain - Frontal Cortex (BA9)	0.0641986675151625
Brain - Cerebellar Hemisphere	0.0325417260112146
Brain - Caudate (basal ganglia)	0.0972027422419721
Brain - Nucleus accumbens (basal ganglia)	0.0265311040866964
Brain - Putamen (basal ganglia)	0.0538769840278076
Brain - Hypothalamus	0.239572926855396
Lung	2.00794427644013
Liver	0.342170312717094
Breast - Mammary Tissue	0.611159991135049
Skin - Not Sun Exposed (Suprapubic)	0.12247378190509
Testis	0.111158388595626
Adipose - Subcutaneous	0.520989484147608
Skin - Sun Exposed (Lower leg)	0.138114287987064
Muscle - Skeletal	0.0958127225623397
Artery - Tibial	0.316418969577196
Nerve - Tibial	0.778606375989704
Whole Blood	0.0957059443478014
Brain - Frontal Cortex (BA9)	0.018745322103011
Brain - Hypothalamus	0.093586222644832
Brain - Spinal cord (cervical c-1)	0.128682407234976
Heart - Atrial Appendage	0.102076303868771
Artery - Aorta	0.225118922922649
Skin - Sun Exposed (Lower leg)	0.174058471405995
Muscle - Skeletal	0.0109988421877001
Skin - Not Sun Exposed (Suprapubic)	0.382422077492785
Lung	1.15107230041793
Adipose - Visceral (Omentum)	1.01239225354256
Colon - Transverse	0.0553304484720595
Esophagus - Gastroesophageal Junction	0.272921361358642
Breast - Mammary Tissue	1.13249876398903
Colon - Sigmoid	0.549928676917934
Stomach	0.226433651029644
Prostate	0.121727698593452
Minor Salivary Gland	0.225784431206181
Brain - Cortex	0.172907644630766
Pituitary	0.0979798297812966
Whole Blood	0.163445875555322
Adrenal Gland	0.381791767652241
Thyroid	1.00850277903357
Spleen	1.37678083078945
Pancreas	0.0552036871904477
Esophagus - Muscularis	0.19524915578576
Esophagus - Mucosa	0.154807250044128
Esophagus - Gastroesophageal Junction	0.193712000685856
Vagina	0.144824716712058
Small Intestine - Terminal Ileum	0.528616793169404
Ovary	0.143466820424507
Adipose - Visceral (Omentum)	0.26328118299274
Skin - Sun Exposed (Lower leg)	0.122933937923229
Adipose - Subcutaneous	0.329958160845023
Muscle - Skeletal	0.0178601648670977
Nerve - Tibial	0.299435528143539
Artery - Tibial	0.075125953662319
Whole Blood	0.113215144842693
Brain - Hippocampus	0.257119225737705
Brain - Substantia nigra	0.236690179677977
Brain - Anterior cingulate cortex (BA24)	0.0519713561107481
Brain - Hypothalamus	0.0151180009538513
Skin - Sun Exposed (Lower leg)	0.252702816768661
Adipose - Subcutaneous	1.47295603520303
Artery - Tibial	0.436509486498925
Muscle - Skeletal	0.0190014587911088
Artery - Aorta	0.221565157893534
Artery - Coronary	0.292565329555938
Thyroid	0.423034605382482
Lung	1.2150206124061
Adipose - Visceral (Omentum)	1.14931176504776
Liver	0.105462006412838
Colon - Sigmoid	0.414063498283034
Ovary	0.127008184692759
Uterus	0.285666599112483
Esophagus - Mucosa	0.117526660362873
Esophagus - Gastroesophageal Junction	0.162215450525969
Minor Salivary Gland	0.235023585055254
Brain - Cerebellum	0.0383837144981427
Pituitary	0.277326272819568
Whole Blood	0.0351124427171939
Artery - Coronary	1.20696702183017
Heart - Atrial Appendage	0.600347985128877
Lung	1.78627541652218
Esophagus - Muscularis	0.331657941876218
Thyroid	0.286356946105672
Colon - Sigmoid	0.469345607665647
Uterus	0.586346803826327
Ovary	0.433111337782282
Skin - Not Sun Exposed (Suprapubic)	0.131025284218336
Minor Salivary Gland	0.113099418124586
Breast - Mammary Tissue	0.323662371955741
Skin - Sun Exposed (Lower leg)	0.178690057617556
Adipose - Subcutaneous	0.763893895791645
Muscle - Skeletal	0.0443461644790121
Whole Blood	0.00896985425614419
Brain - Anterior cingulate cortex (BA24)	0.0662801053635024
Brain - Amygdala	0.0345144712948743
Skin - Not Sun Exposed (Suprapubic)	0.0727228192504796
Colon - Sigmoid	0.318508364437284
Esophagus - Mucosa	0.0667679572423162
Muscle - Skeletal	0.145260376140186
Adipose - Subcutaneous	1.12228586028705
Skin - Sun Exposed (Lower leg)	0.473708275679759
Nerve - Tibial	1.37335064082479
Whole Blood	0.146345616427596
Brain - Frontal Cortex (BA9)	0.381576594241323
Brain - Cerebellar Hemisphere	0.0397592380544932
Brain - Hypothalamus	0.20552098625168
Brain - Spinal cord (cervical c-1)	0.397573158827617
Lung	0.442788899933657
Heart - Left Ventricle	0.0423634933664806
Heart - Atrial Appendage	0.135526760442247
Artery - Coronary	0.985172413241246
Adipose - Subcutaneous	1.5796812068165
Breast - Mammary Tissue	1.57548366266933
Esophagus - Muscularis	0.233777911176488
Nerve - Tibial	0.805819262381579
Artery - Tibial	0.221215105175396
Muscle - Skeletal	0.0315572078756933
Adipose - Visceral (Omentum)	0.797033875547482
Prostate	0.237604977182195
Liver	0.0574239804415244
Skin - Not Sun Exposed (Suprapubic)	0.224722663889245
Testis	0.0556442287159943
Brain - Cerebellum	0.0393870616538091
Brain - Cortex	0.0741248726715285
Pituitary	0.50240410291661
Whole Blood	0.611308847293298
Brain - Hippocampus	0.143608851195636
Brain - Anterior cingulate cortex (BA24)	0.0310447172571528
Brain - Amygdala	0.0701479050751493
Brain - Spinal cord (cervical c-1)	0.126202085164457
Thyroid	0.575420675032569
Lung	1.57552189044716
Artery - Aorta	0.506533121366632
Heart - Left Ventricle	0.0679888387079456
Heart - Atrial Appendage	0.417571994239123
Liver	0.104285559188208
Ovary	0.118615869803254
Colon - Transverse	0.73419690328141
Skin - Sun Exposed (Lower leg)	0.574929013632407
Adipose - Subcutaneous	1.06084550746816
Muscle - Skeletal	0.126984705945205
Nerve - Tibial	0.794639612195571
Artery - Tibial	0.336220192083624
Brain - Cerebellum	0.0380554191449658
Pituitary	0.29494733953652
Whole Blood	0.102781310449225
Adrenal Gland	0.461986853026538
Heart - Atrial Appendage	0.385106305005672
Artery - Aorta	0.401617071418223
Spleen	1.47401199011896
Heart - Left Ventricle	0.112188731341571
Thyroid	0.278909841276662
Lung	1.14844959011165
Esophagus - Mucosa	0.554100547640365
Esophagus - Muscularis	0.406175581937946
Pancreas	0.0561950697473036
Adipose - Visceral (Omentum)	0.513233981978788
Esophagus - Gastroesophageal Junction	0.172020918410647
Stomach	0.464953991534391
Skin - Not Sun Exposed (Suprapubic)	0.334550123969091
Colon - Transverse	0.579745843597194
Colon - Sigmoid	0.49737148162907
Breast - Mammary Tissue	0.729631904973027
Skin - Sun Exposed (Lower leg)	0.351581252829145
Muscle - Skeletal	0.0684866333851719
Adipose - Subcutaneous	0.884531729832488
Nerve - Tibial	0.659142035849099
Artery - Tibial	0.0853523470375449
Whole Blood	0.133787584879732
Brain - Frontal Cortex (BA9)	0.0459988164908975
Brain - Cerebellar Hemisphere	0.0330449362246165
Brain - Spinal cord (cervical c-1)	0.428234370557048
Skin - Sun Exposed (Lower leg)	0.134309099426129
Adipose - Subcutaneous	0.890437739222422
Muscle - Skeletal	0.0359707195675141
Nerve - Tibial	0.536514940991135
Artery - Tibial	0.104216508645535
Skin - Not Sun Exposed (Suprapubic)	0.177849264843449
Brain - Cerebellum	0.0452541377312893
Brain - Cortex	0.108676448541499
Pituitary	0.225003543223192
Whole Blood	0.114013389620221
Brain - Hippocampus	0.121107711647671
Skin - Not Sun Exposed (Suprapubic)	0.101772126835386
Liver	0.201210791250219
Testis	0.0669528552968957
Thyroid	0.212558156376052
Adipose - Visceral (Omentum)	0.591339330139597
Heart - Left Ventricle	0.112026282677004
Heart - Atrial Appendage	0.0981880574019738
Artery - Aorta	0.277282436924123
Lung	2.07741365071958
Colon - Sigmoid	0.256709670033445
Esophagus - Muscularis	0.0821038688255048
Esophagus - Mucosa	0.0351592072317221
Adipose - Subcutaneous	0.749140426121296
Skin - Sun Exposed (Lower leg)	0.0988653400576719
Muscle - Skeletal	0.0649133234851853
Nerve - Tibial	1.21078692941191
Artery - Tibial	0.140384943555818
Pituitary	0.506360136003001
Whole Blood	0.269330640272018
Brain - Nucleus accumbens (basal ganglia)	0.00974637324062686
Skin - Sun Exposed (Lower leg)	0.703481856204026
Adipose - Subcutaneous	0.799737990936254
Nerve - Tibial	0.335403902759499
Artery - Tibial	0.171637170297899
Muscle - Skeletal	0.0535795390911211
Skin - Not Sun Exposed (Suprapubic)	0.536711115068929
Thyroid	0.355926809742051
Heart - Left Ventricle	0.110201501587659
Heart - Atrial Appendage	0.683940554327672
Lung	0.697618486664077
Adipose - Visceral (Omentum)	0.72413780450357
Pituitary	0.568606469299432
Whole Blood	0.504740603554513
Skin - Not Sun Exposed (Suprapubic)	0.137723681422831
Testis	0.0795326928185007
Thyroid	0.60115880083377
Artery - Aorta	0.575753177585039
Artery - Coronary	0.534884284277522
Adrenal Gland	0.632892421102646
Liver	0.118896756042196
Lung	1.57372331299757
Heart - Left Ventricle	0.118356570744354
Heart - Atrial Appendage	0.145315230497395
Esophagus - Mucosa	0.182915040095204
Esophagus - Muscularis	0.479804866574771
Esophagus - Gastroesophageal Junction	0.251998332761869
Stomach	0.050990396710167
Adipose - Visceral (Omentum)	0.612172361643044
Colon - Sigmoid	0.639519989901224
Prostate	0.250889502205018
Skin - Sun Exposed (Lower leg)	0.0980934544155344
Adipose - Subcutaneous	0.525131832177879
Nerve - Tibial	0.760846078089049
Artery - Tibial	0.269740398959734
Muscle - Skeletal	0.0984389800403547
Brain - Cerebellum	0.0826541822805493
Pituitary	0.190629455929571
Whole Blood	0.0138580424938203
Skin - Not Sun Exposed (Suprapubic)	0.11860074133952
Thyroid	0.462972654842865
Liver	0.212889009797941
Heart - Left Ventricle	0.0281650440382118
Lung	0.426685640249565
Esophagus - Mucosa	0.0307857420783836
Ovary	0.0702225540787441
Breast - Mammary Tissue	0.395531683216763
Skin - Sun Exposed (Lower leg)	0.1910303265513
Muscle - Skeletal	0.0271987717770815
Adipose - Subcutaneous	1.29514557921059
Artery - Tibial	0.209549988084614
Brain - Cerebellum	0.0232521556901247
Pituitary	0.119676776988028
Whole Blood	0.109590740758009
Heart - Left Ventricle	0.0306172503152722
Heart - Atrial Appendage	0.111103815466939
Thyroid	0.196724636928513
Adrenal Gland	0.29861468236707
Spleen	1.27231912864214
Adipose - Visceral (Omentum)	0.4982672800821
Skin - Not Sun Exposed (Suprapubic)	0.0647531047292096
Lung	0.673556107646119
Pancreas	0.047618849074495
Prostate	0.450547992053554
Testis	0.0898608117606191
Esophagus - Muscularis	0.555352727720426
Esophagus - Gastroesophageal Junction	0.409527346381635
Esophagus - Mucosa	0.139452475150933
Stomach	0.163312818757513
Breast - Mammary Tissue	0.672059314785212
Small Intestine - Terminal Ileum	0.295233424470209
Colon - Sigmoid	0.245220487420099
Colon - Transverse	0.617186992681982
Minor Salivary Gland	0.294593471478307
Muscle - Skeletal	0.0534117128994451
Nerve - Tibial	0.677427804874185
Artery - Tibial	0.199565294372961
Whole Blood	0.0443199296336718
Artery - Aorta	0.463491211478409
Esophagus - Gastroesophageal Junction	0.211134645344171
Stomach	0.371207300262191
Colon - Transverse	0.523337408580696
Adipose - Visceral (Omentum)	0.324475117247103
Esophagus - Muscularis	0.24297335060308
Esophagus - Mucosa	0.102977351808046
Prostate	0.491599374548365
Testis	0.212319798224776
Skin - Not Sun Exposed (Suprapubic)	0.414866730794676
Adipose - Subcutaneous	0.752452940813843
Skin - Sun Exposed (Lower leg)	0.256395673022344
Nerve - Tibial	1.08560693493205
Muscle - Skeletal	0.0565128163499685
Artery - Tibial	0.161929406282159
Whole Blood	0.169182218760344
Breast - Mammary Tissue	0.446847773370634
Skin - Sun Exposed (Lower leg)	0.30918515815605
Adipose - Subcutaneous	0.947800497006051
Artery - Aorta	0.314406368670079
Lung	1.76529520201583
Muscle - Skeletal	0.069693578394591
Esophagus - Mucosa	0.0658054655349057
Nerve - Tibial	0.917389546616142
Liver	0.303131569033887
Adipose - Visceral (Omentum)	0.9695177294151
Skin - Not Sun Exposed (Suprapubic)	0.0744761356593543
Colon - Sigmoid	0.166411494829864
Colon - Transverse	0.550674846781179
Whole Blood	0.113940507781025
Brain - Frontal Cortex (BA9)	0.0757327696115828
Brain - Substantia nigra	0.315370698102027
Brain - Amygdala	0.0907654330665299
Brain - Caudate (basal ganglia)	0.143478610757514
Brain - Putamen (basal ganglia)	0.0328934314548594
Brain - Hypothalamus	0.160509826682109
Skin - Sun Exposed (Lower leg)	0.106374532166013
Adipose - Subcutaneous	0.462569550240481
Skin - Not Sun Exposed (Suprapubic)	0.136177493890993
Muscle - Skeletal	0.0538978537040699
Lung	0.521694297558582
Heart - Atrial Appendage	0.113499077854574
Esophagus - Mucosa	0.261369309448445
Adipose - Visceral (Omentum)	0.623828235866991
Brain - Cortex	0.0479175576232279
Whole Blood	0
Brain - Frontal Cortex (BA9)	0.117722840784351
Brain - Cerebellar Hemisphere	0.0220440675304012
Brain - Anterior cingulate cortex (BA24)	0.0695802738653792
Brain - Caudate (basal ganglia)	0.171258756154719
Brain - Nucleus accumbens (basal ganglia)	0.0892566520831652
Brain - Putamen (basal ganglia)	0.163443806137248
Brain - Spinal cord (cervical c-1)	0.18119225103221
Skin - Sun Exposed (Lower leg)	0.171828610118159
Adipose - Subcutaneous	0.919332271849821
Muscle - Skeletal	0.0818513328115275
Artery - Tibial	0.116860226724013
Thyroid	0.246587408611838
Artery - Coronary	0.292079341918707
Heart - Atrial Appendage	0.215817767241379
Heart - Left Ventricle	0.0951911750987907
Adipose - Visceral (Omentum)	1.34693298240612
Skin - Not Sun Exposed (Suprapubic)	0.309245724267004
Brain - Cerebellum	0.0227994959149895
Brain - Cortex	0.0820391243928038
Pituitary	0.738805039526818
Whole Blood	0.00897284878961525
Brain - Frontal Cortex (BA9)	0.0305018598580531
Brain - Hippocampus	0.0599874715094356
Brain - Substantia nigra	0.0407384434102182
Brain - Anterior cingulate cortex (BA24)	0.0377305078601798
Brain - Amygdala	0.0626711795867041
Brain - Caudate (basal ganglia)	0.103008883942286
Brain - Nucleus accumbens (basal ganglia)	0.0468109101632586
Brain - Putamen (basal ganglia)	0.0219326661779014
Brain - Spinal cord (cervical c-1)	0.645326622346345
Skin - Sun Exposed (Lower leg)	0.121596877646546
Adipose - Subcutaneous	1.48599893828299
Nerve - Tibial	1.49182146241362
Muscle - Skeletal	0.068857455581819
Skin - Not Sun Exposed (Suprapubic)	0.218529738408474
Lung	2.19206687403385
Thyroid	0.36515808332223
Artery - Coronary	0.548326667279871
Heart - Left Ventricle	0.0842614537750656
Heart - Atrial Appendage	0.187312709544339
Artery - Aorta	0.617397919255877
Liver	0.286705735531295
Pancreas	0.0246285203558628
Spleen	0.19340709924822
Esophagus - Mucosa	0.0971678428663088
Esophagus - Muscularis	0.218938968193744
Esophagus - Gastroesophageal Junction	0.275182532108963
Adrenal Gland	0.387278978565186
Stomach	0.0912974599825458
Colon - Sigmoid	0.579464421386346
Ovary	0.0724399634112845
Uterus	0.330263316204711
Vagina	0.308018023352393
Brain - Cerebellum	0.0464781590984437
Brain - Cortex	0.0274458060977227
Pituitary	0.233119788568578
Whole Blood	0.17969719668146
Brain - Frontal Cortex (BA9)	0.0764901449190491
Brain - Cerebellar Hemisphere	0.0265939427821898
Brain - Hippocampus	0.120922857835509
Brain - Nucleus accumbens (basal ganglia)	0.0214337320063295
Brain - Putamen (basal ganglia)	0.0140326179629927
Skin - Sun Exposed (Lower leg)	0.0335753719172597
Lung	1.14892251446706
Heart - Atrial Appendage	0.22279706764844
Artery - Coronary	0.830761871864124
Thyroid	0.842531024959669
Brain - Cerebellum	0.021693009561654
Pituitary	0.579811668994225
Whole Blood	0
Brain - Frontal Cortex (BA9)	0.0494392162986298
Brain - Cerebellar Hemisphere	0.0779863862811297
Brain - Hippocampus	0.0244243608087397
